,equity,interest_rate,commodities,credit,emerging_market,local_inflation,foreign_currency,short_vol
2015-03-10,-0.013500768330709423,0.0022991184276122457,-0.012052246924295818,-0.0011965548811149974,-0.006041403646975071,-0.0017076603740291407,0.0019961654947830976,-0.01194208130125859
2015-03-11,0.0021439808595904775,0.0029882047408636204,0.002434812936196884,0.0008876625256266979,-0.00047656841738919305,-0.00042690823822022494,0.006824230521016883,-0.002138170201645051
2015-03-12,0.00869540205216971,0.0008488565316347229,-0.0038612960140755547,0.00040976832087949997,0.002422246342698864,-0.0013000641687512804,0.010529257261341796,0.010591497982170883
2015-03-13,-0.0023538768165788037,-0.0012196564293334934,-0.014329447820050379,-0.002138747580451372,-0.004275374487275963,-0.0030264766653926856,-0.005120433651987,-0.003921406930969951
2015-03-16,0.009510983841553721,0.000100943763889727,-0.0025485373180482384,-0.0009489356641458558,-0.0003764244084168274,-0.002787993807024436,0.010018067612525883,0.010114302967563915
2015-03-17,-0.0008422345035183576,-0.0003971112165429225,-0.0037818060175142886,-0.0013325013935952758,0.002580798481322159,-0.0007437863504555775,-0.00531363331463186,-0.0017247880572220599
2015-03-18,0.00901476900302448,0.003963096179040037,0.012615976194132494,0.001654740181090053,0.003426911637301685,0.007155832431686493,-0.00036851272149229786,0.00820957620320798
2015-03-19,-0.0009762970590131093,0.0017017932319490002,-0.002031424893388334,0.0013923833168032805,0.003862100856973357,0.004532200812006892,-0.018781996432071124,-0.00027465586574945136
2015-03-20,0.007425465193008162,0.0014013096121024192,0.015884530952563737,0.0013434739808904415,0.0031169191271056143,-0.0016875917265863905,0.012941116101392591,0.0021221017988442338
2015-03-23,-0.0009644184759177388,-0.0006468343297389656,0.005852149861246303,0.0005636015974599728,0.0034903983341918058,-0.0016774691958370003,-0.012071671181903332,-0.00024706085932310053
2015-03-24,-0.002635392798792846,-0.00010957467902380506,-0.0012570684140980838,0.0011478077716185252,0.001778925396744287,0.002365022250277793,-0.007954877106491676,-0.0031341370394286304
2015-03-25,-0.009608937145106767,-0.0005917764806248838,0.00303876267922768,-5.932821352180321e-05,-0.00023148553096586185,0.002556410753148719,0.002723910229102122,-0.010662827580044965
2015-03-26,-0.0059120413801544095,-0.0017893884710169174,0.007342580177547331,-0.0019144523083951205,-0.005439672576988153,-0.00046959480261821174,-0.003124655790941455,-0.0018377350224309753
2015-03-27,0.0010622022469135904,-0.00018148147970727948,-0.016644500212988543,0.0018619418130161657,-0.0009128198049998019,-0.002551423256358376,0.003141919419481054,0.00257848797566832
2015-03-30,0.010278106258192731,0.00014797220245869045,-0.0007899297376082415,0.000573476060112188,0.003967126887977545,-0.003128194777836102,0.0015736916279021074,0.009534226193882034
2015-03-31,-0.00708043905173047,0.0009137220132809154,-0.011737542110751254,0.0007396428876545236,0.0021263078414385204,0.001794822977245536,0.005558974074829637,-0.006110757884714902
2015-04-01,-0.0011821456541751486,0.0020828102217944956,0.018062987277281763,0.0013106620424039649,0.004138477884832751,0.004174441777702986,0.004954749534340941,-0.003014053884311496
2015-04-02,0.004881379483489689,-0.00029545397451121726,-0.002099438039547341,-0.00012788693306061696,0.003840838952612443,-0.0008045509473857404,-0.002803329826561951,0.0037376856330538
2015-04-03,0.0006071931219855719,0.0008282779422661757,-9.92063492063492e-06,0.000975226854792266,0.0009530990090806527,-0.005444475635566937,-0.004846139223130819,0.0037376856330538
2015-04-06,0.0037782700346545074,-0.00042925484018826456,0.012676699046036554,0.00018698718137758472,0.004210196492811435,0.008204702068976166,-0.009752768270217427,0.005494766897133052
2015-04-07,0.004170388201935748,0.00031546310776956463,0.0042560717587543425,0.0024284738872902057,0.0006561712464292824,0.001624399501324869,0.005171869053873346,-0.0011660371714675378
2015-04-08,0.00317439000696943,0.0002329659933657857,-0.02129143950431108,0.001532710106834345,0.005778631323607781,-0.0021790921800788343,0.0074676299403835245,0.002550096794985224
2015-04-09,0.006470305791928454,-0.001197630070616096,-0.004320287245245547,-0.0008471776613743987,0.003133758555806402,-0.0004997084937468088,0.0009173145268661642,0.004227770366777272
2015-04-10,0.005720355238051178,0.0007659047362010063,0.006817142689136834,0.0007971446335588772,0.00264872079693275,-0.0009883574572590037,0.007907929194850505,0.004162550522957031
2015-04-13,-0.0012785145476741035,2.3492526986668114e-05,-0.004138945538290828,0.000955760526568461,0.002455073984794124,-0.0007921343185319785,0.0032586160026721878,-0.002373700257928124
2015-04-14,-0.0008456720223933512,0.001516009857164302,0.0061408092342494554,0.0002883775026872093,-0.0010094953739128204,0.0002570374297299338,0.0020193237765122607,0.0016911729252251705
2015-04-15,0.003447986074448106,0.0008165823188215682,0.017784475095034037,0.0010966930921212702,-4.6633026828690784e-05,0.0012296741379627107,-0.006597681954447654,0.003979512757714942
2015-04-16,-0.0006382467192823316,-0.001061571666649297,0.00853481026688988,0.0003425011582090298,0.0049998958155722485,0.0013357183652924487,-0.004562828089129223,0.000614307470110853
2015-04-17,-0.011160355580399706,9.914990596641134e-05,-0.004808802351648123,-0.00029818672945066684,-0.0031955103852536414,0.0041120660805009646,-0.006637104162793062,-0.0055037258496754785
2015-04-20,0.0050388664317886685,-0.000894820205330904,-0.006426166770834929,-7.711000749118794e-05,-0.003010357469366217,3.1463098538742074e-06,-0.003202151355458427,0.0050151033098242755
2015-04-21,0.0028392133469674953,-0.0006175331665409734,-0.0042232371177362785,9.664219094654976e-05,0.0025312145822446973,-0.0019078147198346995,0.005093384787461908,-0.00013072357177431606
2015-04-22,0.0031415278682132342,-0.0014668813071166632,-0.0009747834251040089,-0.0012148315955856305,0.002077061934224852,-0.0003190569815277877,0.0009657921993355689,0.0019835686425233924
2015-04-23,0.0018887476750187092,3.8045912602846475e-05,0.009648272513156619,0.000555932084362476,0.0026543598210819344,0.0014086606361665144,0.0007945631148751353,0.001148959873111177
2015-04-24,0.0023467622388538057,0.0009792305151461787,-0.0002375045589355307,0.0010120742384565394,0.002933579104970826,0.0001614902030957488,-0.006284399749980407,0.0009134342210561974
2015-04-27,0.00023582390689628194,-0.00010229565243488063,0.001708636275746833,0.00031202917606191203,0.0021120627225681755,0.0019326317486300093,-0.004897387688357124,-0.0011463374458677512
2015-04-28,-0.0018525745423864871,-0.0006921159329469018,0.0028990422951822637,-0.00105818735638471,-3.3746358938531944e-05,-0.00196844780753902,-0.0012709938731797488,0.0014423323649522034
2015-04-29,-0.0079083032181961,-0.005042534473690486,0.009812522087400388,-0.0025070272447028307,-0.003052642480757469,0.0010138238004681055,-0.007208642741716842,-0.0009989609984598303
2015-04-30,-0.007952694876006439,-0.0023219662400803752,0.006624284010308823,-0.0005565156322202225,-0.004023762019305029,0.002163987020452174,-0.008103267933943004,-0.004505144459606892
2015-05-01,0.0056723431437604496,-0.002027403068262068,-0.0033615095794145788,-0.0010592566554818662,-0.0010796020951207058,-0.0004969888067198891,-0.00238714779466187,0.005526969568009165
2015-05-04,0.0032583939612654046,-0.00037158524223742664,0.002861891975261244,0.00020139019414048274,0.000660134909813718,-0.0024461772111344926,0.005290555973985089,0.0017074886831942913
2015-05-05,-0.010425184198781213,-0.006978045912215259,0.009946498099331158,-0.0010692551536744756,-0.00018692150239904006,0.0009477011305587535,0.0010914269429427303,-0.004639642918294407
2015-05-06,-0.004582127854348939,-0.0037579492415137027,-0.0015987095449607415,-0.002468226163986642,-0.0026871241557926825,-0.0026570489861784674,-0.003318986369725163,-0.0018261893086423898
2015-05-07,-0.0001466149749580148,0.0006108132412261713,-0.013950552325402732,6.528443709411521e-05,-0.005127259216216378,-0.0003799958081747157,-0.009507783070078935,0.002293081997082369
2015-05-08,0.013440227365636248,0.003725749947180368,0.00964089877032207,0.0023759713593747623,0.00431212734826369,-0.00037440333976501705,0.004760804524311935,0.0058783824753627974
2015-05-11,-0.0018100499818570427,-0.002890992266206227,-0.006773755427454587,-0.0018127621833743059,-0.00012120852001648034,-0.0010382308190027834,0.0023038484240966994,-0.00046943661142525574
2015-05-12,-0.004812620352384467,-0.0044390320574343115,0.01213907675840623,-0.0020236733483874557,-0.003012954985466724,0.0003048593964076751,0.002539548929205049,-0.00046298514997508147
2015-05-13,4.8869668137585496e-05,-0.0005278554037922656,0.00316823904681266,0.0006819119731847123,0.002207030991821065,0.00025205155758190045,-0.006146197027195988,0.0010499309858522986
2015-05-14,0.006397384610595169,0.0012682255830345544,0.004849729383075629,0.0007124549991355589,0.0006550217626010121,-0.0006874241649079682,-0.009298969748474994,0.0010954196234361
2015-05-15,0.0018467289386217332,0.005150800778899433,-0.0014176146483998121,0.0027178952176279193,0.003539941779463222,0.00015188001262056439,-0.002318858232274734,0.001253830978025483
2015-05-18,0.0032781691488073307,-0.0021884432568945677,-0.002450372184435745,-0.0013896162009799597,-0.0008792634511399075,0.0008041425428726434,-0.0010474251555855352,0.0017105980449965473
2015-05-19,0.003109188277053565,0.0005247398236421285,-0.02173689117997054,-0.0007763511718205885,-0.0005823041858553313,-0.0004995140066342829,0.00854083925499749,0.00018239343384810478
2015-05-20,0.00032749670839441467,-0.0004301878168436413,0.001333805792520104,-0.0005162249092146243,-0.0015652807645910633,0.0013066628360089982,0.012221117418606653,-0.00010274405824858283
2015-05-21,0.002128954396482896,0.0006662256030119162,0.007834241685466014,0.0015402299915130756,-0.00012554073354683617,-0.0008925792240241925,0.0030993141220232445,0.001588116630512759
2015-05-22,-0.00035253248393326555,4.6581106966569994e-05,-0.012024238878239302,-0.0006291947244610685,0.0016191171677178205,0.001958704612711415,-0.001900300706661917,-0.00036741578556506174
2015-05-26,-0.007479233352325776,0.0016919997692506404,-0.016902610048097864,0.002120377584325739,-0.0032493068141317915,-0.0016165064006539165,0.010567233850937052,-0.005566322417737546
2015-05-27,0.007174679529232264,0.00154760302864968,-0.007656205141400274,0.0002503129109978963,-0.0026987943861595753,-0.002526696443815868,0.008318211251929108,0.005604165860637422
2015-05-28,-0.00173770846507878,0.00044298230330478414,0.0015366400919390232,4.7914399452764176e-05,-0.003428104717173367,-0.0011068882801293922,0.0013749024363867157,-0.0005794532870222136
2015-05-29,-0.006965837266784536,0.0017115048720952929,0.007882103871383472,0.0008041401657073233,-0.0017091866857966748,0.0023330650995665447,-0.0022243360023532777,-0.0031838927384227555
2015-06-01,0.001264199365331986,-0.002884868791883177,0.0010772708856739198,-0.002143833349395685,-0.0014197948226387686,-0.0014748636994474928,0.0014134653474935366,0.001545558106869993
2015-06-02,-0.00274486977838303,-0.0058663935591678155,0.009999890111506626,-0.002155959117179218,-0.0015453435307531257,0.0014984612907686934,0.0044990080661182485,-0.000341771700162552
2015-06-03,0.0015569315971588947,-0.006203450367546737,-0.010554022478095637,-0.0026477117830893903,-0.001998530776715083,-0.0009402798099812371,-0.015228283373042828,0.0019486506039588013
2015-06-04,-0.007358570575024948,0.00020799867856594598,-0.009315548549611885,-0.00016328999613443031,-0.00288454347042744,-0.0005619165863204323,-0.00458947354072059,-0.0056621089528481
2015-06-05,-0.003840927540005834,-0.002891106801437304,0.0019317345375411742,-0.0030794796411428237,-0.003184842317438915,0.002915757948742992,0.00292754177756005,-0.0002031740901590973
2015-06-08,-0.006185005943394517,-0.0008741795577970835,0.0035648050280001954,-0.00030956608931916876,-0.0023156164373833573,-0.00012650220635301856,0.008369181632802647,-0.004402287647511128
2015-06-09,-0.0032837905509152886,-0.0011845570230463954,0.015604892074376797,-0.0027659718790877474,-0.002690025243853167,0.000916152140779336,-0.011644902376028443,0.0001842229241993176
2015-06-10,0.009580817108352268,-0.003424691877710184,0.0052468152822582655,-0.0009788847945800484,0.0016245513847083651,-0.0006399959030981561,-0.002006728846199568,0.010183984440613336
2015-06-11,0.0038321670759638216,0.0037337092772731562,-0.011865690722246492,0.0028452084123249733,0.00016178372188516697,-0.000947043850171303,-0.004119070482988096,0.0020175630325720896
2015-06-12,-0.0058016173442647315,0.0006632478363311267,-0.009008652606432322,-0.0006289706313532206,0.0014605468086019294,0.00013832855906925623,0.004312219164707587,-0.004863390799964973
2015-06-15,-0.006867060949321291,-0.0010638126256114712,-0.003106332154981206,-0.0016053529211621177,-0.003309941567102259,0.0005702037508850122,3.542102820852655e-05,-0.003956816939190444
2015-06-16,0.0025107467090517478,0.0014362292183805246,0.002496410922046477,-0.0006253578956258665,-0.0022808872758134403,0.003602986999544866,-0.0029168479375119016,0.00551361442751922
2015-06-17,-2.3235296690982156e-05,0.0006688042296785546,1.4131754046997589e-05,0.000750990593096279,0.0015819482518061273,0.0010597031158570136,0.0013875939761378575,0.002710138808329743
2015-06-18,0.0048375653325889775,0.0012290844230691599,0.0007919380810899379,-0.0005332280068354956,0.0037080186449714968,-0.0014877457635120717,-0.0077902991662532894,0.008326610574140891
2015-06-19,-0.001869175375383192,0.0025022461952173614,-0.007645507585537803,0.0024248299477540925,-0.0006183618104122713,-0.0011012094864173427,-0.00119808601688276,-0.0023458479849553736
2015-06-22,0.01156613143057753,-0.0019509963606449633,0.0020989372694400267,-0.0002808204986542662,0.004641461643407947,0.0022083971624895504,-0.0003191635795094516,0.004547910547747757
2015-06-23,0.004930111289747107,-0.0011931988399270456,0.0067637432099898805,-0.0003410611515174078,0.001781855057165138,0.0004937751097393583,0.003127256308159021,0.0011620131868275484
2015-06-24,-0.004100038099832249,0.0009199476530865946,-0.00254610231888327,0.00036252649968607773,0.0013606965599735398,1.5849975349979673e-05,0.010023889873704173,-0.0037308691171136998
2015-06-25,-0.0032337140689637444,-0.0008095566590735293,0.0042981958480339585,-0.000863505222790073,-0.0019767302096227123,-0.00024801922279837907,-0.0008135582662761598,-0.0021628720819271917
2015-06-26,-0.0019068482111171626,-0.002134317093536031,0.0022795287237496243,-0.0023428607216458785,-0.003271976201824848,-0.0008326143683318188,-0.0008771069001368703,0.00022688875325597155
2015-06-29,-0.02263810843747368,0.0034085865994773258,-0.003932921158419334,-0.001801262875221721,-0.007032135929020822,-0.001990161125765333,0.010842345725366354,-0.016536617860303103
2015-06-30,0.00038864259485141826,0.0007690477836333254,0.019390329272450692,0.00039388881218819225,0.004697573683404913,0.0004982784694815834,-0.012317873795409828,0.0028654872717824077
2015-07-01,0.007984090620040163,-0.0024278325446858927,-0.010587621287340998,0.0004920821141507825,-0.0002460971072367424,-7.556990877066738e-06,0.004394537567735446,0.006344514133772605
2015-07-02,0.0005487899644445515,-0.0020772311184389046,0.002568018801899308,0.0008643866279780865,0.0004882188766946608,0.0009021129798008065,0.00853743036607213,8.283944114276794e-05
2015-07-06,-0.011200931749057974,0.004720995990728871,-0.027073625481450835,-6.812454367318702e-05,-0.009188986992413665,-0.0010537915634847295,0.0025481136289491335,-0.00201070239733111
2015-07-07,-0.0003598862929158009,0.004462934862215195,-0.015228855118153051,-0.00025520298535716137,-0.004653621388106955,0.0005380115849398237,-0.0022451854932936666,0.005851775207457421
2015-07-08,-0.013917002079566443,0.0014263083901533745,0.002499793513831372,-0.0008784080207671852,-0.00968672069697267,-0.0028089569898896993,0.0034137548515591476,-0.015374026177350142
2015-07-09,0.007308208239975833,-0.0023680747338049256,0.012192143951261591,-0.0009206482404312211,0.005661851529424033,0.0008112149494219345,-0.0044538230302099135,0.002557206729450623
2015-07-10,0.01317661607829893,-0.003980636183380815,0.00297959740442314,-0.0008988947507000078,0.00475440377602339,7.088680659650404e-05,0.0010323400598843957,0.011549343155635305
2015-07-13,0.011781732490837837,0.00028073357135819375,0.002441816169414224,0.0014310499841288292,0.003967741065063253,-0.0005313427444942898,-0.0029426255486872943,0.010868696207769124
2015-07-14,0.004744852001193489,0.0008519328391703218,-0.0017559807197887413,0.000683875794479627,-0.0006967891826544078,-0.000701656590352151,0.009368579237154506,0.00399787265970789
2015-07-15,0.0006228664901580028,0.002694756395127651,-0.009273153623347208,0.0016111807248495923,-0.0005806781512883755,-0.000731409139339334,-0.0027989595445769844,-0.00012713484388756637
2015-07-16,0.008282642427021735,0.0007472804838386859,-0.0041094341154304884,0.0003252464965253554,0.001651031057443386,0.0006955936343550073,0.005877426776816241,0.004828988624133534
2015-07-17,0.00033032798794033755,0.001918841506374924,-0.005223500025269135,-0.0007440621891785182,0.00018796220207524614,-0.0008430076060321756,0.0033815535630485893,0.0010335688977774259
2015-07-20,0.000630604223693465,0.0005038378360655904,-0.013997060452891586,-0.0009547758132827045,-0.002355103301637096,0.0002109281312819844,0.003557235615442078,0.0007346520774607401
2015-07-21,-0.0031462546198533724,-0.0003924804542861593,0.001622650532559644,-0.0012754846589214332,0.0017430099399596054,-0.00041336911909284346,0.00014907293076316108,-0.0016791104955627635
2015-07-22,-0.0055159798474559655,0.0015824719074306935,-0.01080145544712593,-0.002202619213050616,-0.003387657097967034,-0.0006052727561689508,-0.006678714858285306,-0.00039227281367989477
2015-07-23,-0.002759500444203333,0.0009975162496694055,-0.009761434655765589,0.0002721338087095293,-0.0030041123584889306,-0.002007557656890757,0.0017457755243603934,-0.0034264743889158233
2015-07-24,-0.009200811595653969,0.0019851617066160344,-0.011696944548652744,-0.0008484918938508002,-0.0051575172161253445,-0.0033323687321917816,-0.0024949611047304643,-0.007621062826669378
2015-07-27,-0.010269869578300417,0.0008723806222173169,-0.0122047959678104,-0.00209542213723809,-0.007366869584600648,-0.0013030198706265317,0.001614310133039698,-0.00495905273413918
2015-07-28,0.008046663855012104,-0.0004183829040376952,0.008115990418812868,0.0004899824179574241,-0.0005369249328215401,0.0006606313548711551,-0.006779173893904922,0.010583174090271574
2015-07-29,0.00716850392256666,-0.0008361975365240526,0.0015749607816726628,0.001981816079650567,0.003758270976067916,0.0016329279449026624,0.00011467079285032433,0.005589636093999572
2015-07-30,0.001740123640283897,0.0013139534884836544,-0.004528785065146057,0.002082558347290353,-0.0018589363279225965,5.7983391940297224e-05,0.005254516074614912,3.545612180814169e-05
2015-07-31,0.0017002695903323482,0.002302769283352413,-0.009096339673366727,0.00083522997167077,0.0033560611042075675,-0.0010933953344991476,0.002611575780603559,-0.00015252682791874197
2015-08-03,-0.001651690765330638,0.0008932778403872077,-0.014709932686061545,0.00024867696117939484,-0.003707958802413965,-0.0028360604722330596,-0.0009051889822928594,-0.002084488379282068
2015-08-04,-0.0009106625673227176,-0.00026940648239911493,0.00753938848189154,-0.001178081724114788,0.00046532981551723843,-0.00019034162004671895,0.001331193176417722,-0.001016878388170517
2015-08-05,0.004690067569132405,-0.004208732934782489,-0.003172021109578893,-0.0012134561656175992,-0.0008979679844819436,-0.0011692829561176232,0.003595119756191645,0.00267583898634175
2015-08-06,-0.005788595928985141,0.0008824886403305032,-0.003256495888286437,-0.0014883225996757622,-0.003161463118992721,-0.0017644446158384675,-0.00017282435992138634,-0.006158298902867865
2015-08-07,-0.0035493679213784656,0.002429925656515042,-0.0005862471908692713,-0.0011488478265662906,-5.2430047381687106e-05,0.0003107678783822454,-0.0005369679216474799,-0.0021242648945412833
2015-08-10,0.009535274368755597,-0.0012249459405898279,0.02367874413306973,-0.0012933493824924481,0.0008398398016460325,0.002055988379170204,-0.0024983663801187994,0.011225079201589805
2015-08-11,-0.009209614554618073,0.004270304249997447,-0.01625375197688369,-0.000784393492515878,-0.0030158643976495258,-0.001617034714122445,-0.0036312670659904844,-0.007615024332061593
2015-08-12,-0.008701520348910441,0.001377842754185543,-0.0031482497277521503,-0.0027631548611727007,-0.0065054739102169456,-0.0015595792249238905,0.0011552869160478263,0.0008567716632477462
2015-08-13,0.0018771899223724352,-0.002412474622668881,-0.004165521812419326,0.00043973782390697156,0.0009366163999379876,-0.0013091156412051719,-0.008859903329896501,-0.00034848434349540327
2015-08-14,0.0010319176519389182,-0.0009436729129688959,-0.0010946748737355684,-9.214700683143343e-05,-0.0005646538572576465,0.000453154483435414,0.0005290865540716894,0.003715541465666694
2015-08-17,0.0027388371858063977,0.0016210411307191806,-0.005983179616099366,0.0009401115398892989,-0.0033811491843036222,-0.0015876210684246939,0.003298365617105059,0.005233087605946351
